,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Genre,Like or not like,Percent
0,0.316,https://api.spotify.com/v1/audio-analysis/2amzBJRBPOGszBem4FedfE,0.661,212120,0.715,2amzBJRBPOGszBem4FedfE,0,5,0.178,-5.651,0,0.119,148.027,4,https://api.spotify.com/v1/tracks/2amzBJRBPOGszBem4FedfE,audio_features,spotify:track:2amzBJRBPOGszBem4FedfE,0.411,1,-1,0.185849271
1,0.479,https://api.spotify.com/v1/audio-analysis/2uSLx5uwRIhiA3sJJraNqX,0.938,193604,0.549,2uSLx5uwRIhiA3sJJraNqX,3.92E-05,11,0.101,-4.884,1,0.067,115.036,4,https://api.spotify.com/v1/tracks/2uSLx5uwRIhiA3sJJraNqX,audio_features,spotify:track:2uSLx5uwRIhiA3sJJraNqX,0.52,1,-1,0.678342461
2,0.136,https://api.spotify.com/v1/audio-analysis/6l3iEDNEyAm9AM5MSjvLkm,0.742,174080,0.522,6l3iEDNEyAm9AM5MSjvLkm,0,5,0.0422,-4.111,1,0.152,180.039,4,https://api.spotify.com/v1/tracks/6l3iEDNEyAm9AM5MSjvLkm,audio_features,spotify:track:6l3iEDNEyAm9AM5MSjvLkm,0.751,1,-1,0.11008973
3,0.189,https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi,0.849,198237,0.581,32DGGj6KlNuBr6WaqRxpxi,3.61E-06,1,0.0805,-5.243,0,0.0767,110.008,4,https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi,audio_features,spotify:track:32DGGj6KlNuBr6WaqRxpxi,0.779,1,-1,0.54496081
4,0.247,https://api.spotify.com/v1/audio-analysis/3f9B8JpwmK21chvxXQZODR,0.731,218053,0.592,3f9B8JpwmK21chvxXQZODR,0,4,0.401,-7.473,0,0.453,92.248,4,https://api.spotify.com/v1/tracks/3f9B8JpwmK21chvxXQZODR,audio_features,spotify:track:3f9B8JpwmK21chvxXQZODR,0.382,1,-1,0.63191606
5,0.162,https://api.spotify.com/v1/audio-analysis/4Ux0Y0eQYv4HJPvuxioosx,0.652,156000,0.595,4Ux0Y0eQYv4HJPvuxioosx,0,6,0.148,-6.944,0,0.0419,77.538,4,https://api.spotify.com/v1/tracks/4Ux0Y0eQYv4HJPvuxioosx,audio_features,spotify:track:4Ux0Y0eQYv4HJPvuxioosx,0.303,1,-1,0.235873119
6,0.358,https://api.spotify.com/v1/audio-analysis/5GT8b1dFaOWFF5twsmSOYx,0.595,175061,0.608,5GT8b1dFaOWFF5twsmSOYx,0,5,0.0843,-5.303,0,0.0373,60.878,4,https://api.spotify.com/v1/tracks/5GT8b1dFaOWFF5twsmSOYx,audio_features,spotify:track:5GT8b1dFaOWFF5twsmSOYx,0.451,1,-1,0.203058269
7,0.131,https://api.spotify.com/v1/audio-analysis/074Gs4Omblzhjx6XOrIl3b,0.766,214510,0.755,074Gs4Omblzhjx6XOrIl3b,1.01E-06,6,0.0459,-5.781,1,0.0385,105.008,4,https://api.spotify.com/v1/tracks/074Gs4Omblzhjx6XOrIl3b,audio_features,spotify:track:074Gs4Omblzhjx6XOrIl3b,0.546,1,-1,0.465713379
8,0.00773,https://api.spotify.com/v1/audio-analysis/3yWsWi2PAo9s6elIhnywIS,0.581,261372,0.826,3yWsWi2PAo9s6elIhnywIS,1.56E-06,0,0.792,-4.87,1,0.0357,100.018,4,https://api.spotify.com/v1/tracks/3yWsWi2PAo9s6elIhnywIS,audio_features,spotify:track:3yWsWi2PAo9s6elIhnywIS,0.492,1,-1,0.497538575
9,0.0398,https://api.spotify.com/v1/audio-analysis/6oNZ0WxqptE7V0qpjtyJ4a,0.294,232937,0.697,6oNZ0WxqptE7V0qpjtyJ4a,0.00011,6,0.136,-6.029,1,0.128,160.566,4,https://api.spotify.com/v1/tracks/6oNZ0WxqptE7V0qpjtyJ4a,audio_features,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,0.173,1,-1,0.111354145
10,0.047,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,0.643,163870,0.783,7iDa6hUg2VgEL1o1HjmfBn,0,10,0.083,-6.458,1,0.0856,154.084,4,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.566,1,-1,0.339080084
11,0.0308,https://api.spotify.com/v1/audio-analysis/7pstxLUhvsJC3M4TxHe2aI,0.518,192731,0.724,7pstxLUhvsJC3M4TxHe2aI,0,8,0.116,-6.327,1,0.0839,121.884,4,https://api.spotify.com/v1/tracks/7pstxLUhvsJC3M4TxHe2aI,audio_features,spotify:track:7pstxLUhvsJC3M4TxHe2aI,0.334,1,-1,0.019066961
12,0.0018,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,0.653,181673,0.863,6Pgkp4qUoTmJIPn7ReaGxL,0,2,0.0406,-4.799,1,0.0457,134.004,4,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,audio_features,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,0.275,1,-1,0.616031389
13,0.0313,https://api.spotify.com/v1/audio-analysis/5Y2LGXpvZOL7NPJSjkRcLS,0.882,162000,0.449,5Y2LGXpvZOL7NPJSjkRcLS,1.16E-06,7,0.0741,-5.627,1,0.0707,119.983,4,https://api.spotify.com/v1/tracks/5Y2LGXpvZOL7NPJSjkRcLS,audio_features,spotify:track:5Y2LGXpvZOL7NPJSjkRcLS,0.461,1,-1,0.685695731
14,0.144,https://api.spotify.com/v1/audio-analysis/3sjoP4LW3hObIGJ6Z95O8b,0.522,197227,0.867,3sjoP4LW3hObIGJ6Z95O8b,1.30E-06,4,0.0725,-3.882,1,0.0737,128.014,4,https://api.spotify.com/v1/tracks/3sjoP4LW3hObIGJ6Z95O8b,audio_features,spotify:track:3sjoP4LW3hObIGJ6Z95O8b,0.328,1,-1,0.100859201
15,0.00226,https://api.spotify.com/v1/audio-analysis/1pgWrCu36Rd221g0u4GTWo,0.573,178064,0.866,1pgWrCu36Rd221g0u4GTWo,0.000326,8,0.0748,-7.119,1,0.0656,123.955,4,https://api.spotify.com/v1/tracks/1pgWrCu36Rd221g0u4GTWo,audio_features,spotify:track:1pgWrCu36Rd221g0u4GTWo,0.222,1,-1,0.318108802
16,0.0458,https://api.spotify.com/v1/audio-analysis/4hJSs2ZcBvpgR7au6EdkNo,0.61,269040,0.783,4hJSs2ZcBvpgR7au6EdkNo,0.000382,2,0.0838,-5.145,1,0.0445,125.963,4,https://api.spotify.com/v1/tracks/4hJSs2ZcBvpgR7au6EdkNo,audio_features,spotify:track:4hJSs2ZcBvpgR7au6EdkNo,0.549,1,-1,0.10582112
17,0.287,https://api.spotify.com/v1/audio-analysis/6kjQysvjECur5GYJ0e9Uo5,0.683,188141,0.61,6kjQysvjECur5GYJ0e9Uo5,2.71E-06,7,0.166,-7.093,0,0.0485,114.909,4,https://api.spotify.com/v1/tracks/6kjQysvjECur5GYJ0e9Uo5,audio_features,spotify:track:6kjQysvjECur5GYJ0e9Uo5,0.418,1,-1,0.62379823
18,0.0044,https://api.spotify.com/v1/audio-analysis/5I2QuP9G7qQNJCMXizbyZv,0.731,297064,0.742,5I2QuP9G7qQNJCMXizbyZv,0.00362,10,0.0764,-3.747,0,0.117,123.998,4,https://api.spotify.com/v1/tracks/5I2QuP9G7qQNJCMXizbyZv,audio_features,spotify:track:5I2QuP9G7qQNJCMXizbyZv,0.487,1,-1,0.274607781
19,0.113,https://api.spotify.com/v1/audio-analysis/43VmQXzhtmm9B3ze4pv3O5,0.701,164905,0.913,43VmQXzhtmm9B3ze4pv3O5,0.000141,4,0.128,-3.926,1,0.0392,125.957,4,https://api.spotify.com/v1/tracks/43VmQXzhtmm9B3ze4pv3O5,audio_features,spotify:track:43VmQXzhtmm9B3ze4pv3O5,0.662,1,-1,0.098861289
20,0.0254,https://api.spotify.com/v1/audio-analysis/5XWirsCGq7Qt7arTO2Pdgr,0.303,178759,0.865,5XWirsCGq7Qt7arTO2Pdgr,5.65E-05,7,0.566,-4.841,1,0.124,144.887,4,https://api.spotify.com/v1/tracks/5XWirsCGq7Qt7arTO2Pdgr,audio_features,spotify:track:5XWirsCGq7Qt7arTO2Pdgr,0.282,1,-1,0.191789803
21,0.0578,https://api.spotify.com/v1/audio-analysis/1thL5nHR1z1tDfkyVsepnY,0.748,342857,0.649,1thL5nHR1z1tDfkyVsepnY,0,3,0.0632,-7.62,1,0.0581,126.005,4,https://api.spotify.com/v1/tracks/1thL5nHR1z1tDfkyVsepnY,audio_features,spotify:track:1thL5nHR1z1tDfkyVsepnY,0.517,1,-1,0.126999418
22,0.101,https://api.spotify.com/v1/audio-analysis/5Gk0ZZ9b887U85L69rz6tu,0.525,197173,0.519,5Gk0ZZ9b887U85L69rz6tu,0,0,0.195,-7.568,1,0.352,122.748,5,https://api.spotify.com/v1/tracks/5Gk0ZZ9b887U85L69rz6tu,audio_features,spotify:track:5Gk0ZZ9b887U85L69rz6tu,0.507,1,-1,0.057455069
23,0.0314,https://api.spotify.com/v1/audio-analysis/2gBQ35qqBE75t00kV221Xy,0.681,161963,0.768,2gBQ35qqBE75t00kV221Xy,0,6,0.0839,-4.356,0,0.0774,162.976,4,https://api.spotify.com/v1/tracks/2gBQ35qqBE75t00kV221Xy,audio_features,spotify:track:2gBQ35qqBE75t00kV221Xy,0.718,1,-1,0.20752833
24,0.0374,https://api.spotify.com/v1/audio-analysis/26tYs69x1ijKSHBw6T8G7e,0.536,196540,0.72,26tYs69x1ijKSHBw6T8G7e,0.00247,6,0.089,-3.967,1,0.0503,125.005,4,https://api.spotify.com/v1/tracks/26tYs69x1ijKSHBw6T8G7e,audio_features,spotify:track:26tYs69x1ijKSHBw6T8G7e,0.414,1,-1,0.528885754
25,0.0219,https://api.spotify.com/v1/audio-analysis/5RaWsp47C42mNwpv3CleTu,0.707,187352,0.823,5RaWsp47C42mNwpv3CleTu,2.17E-05,2,0.0999,-6.022,0,0.106,110.992,4,https://api.spotify.com/v1/tracks/5RaWsp47C42mNwpv3CleTu,audio_features,spotify:track:5RaWsp47C42mNwpv3CleTu,0.48,1,-1,0.188364454
26,0.145,https://api.spotify.com/v1/audio-analysis/65T4zE89Z3NyLuI76GZG2Y,0.467,176969,0.81,65T4zE89Z3NyLuI76GZG2Y,4.24E-06,7,0.107,-5.318,1,0.174,101.088,4,https://api.spotify.com/v1/tracks/65T4zE89Z3NyLuI76GZG2Y,audio_features,spotify:track:65T4zE89Z3NyLuI76GZG2Y,0.548,1,-1,0.668268533
27,0.214,https://api.spotify.com/v1/audio-analysis/2nC3OBL9ofOccwQLN0MRGR,0.643,197740,0.69,2nC3OBL9ofOccwQLN0MRGR,0,5,0.233,-3.504,0,0.0417,103.98,4,https://api.spotify.com/v1/tracks/2nC3OBL9ofOccwQLN0MRGR,audio_features,spotify:track:2nC3OBL9ofOccwQLN0MRGR,0.641,1,-1,0.103279706
28,0.351,https://api.spotify.com/v1/audio-analysis/2IQB5iBapo0Y37Yc0PtIZc,0.651,141875,0.76,2IQB5iBapo0Y37Yc0PtIZc,0,7,0.151,-3.377,1,0.054,96.204,4,https://api.spotify.com/v1/tracks/2IQB5iBapo0Y37Yc0PtIZc,audio_features,spotify:track:2IQB5iBapo0Y37Yc0PtIZc,0.708,1,-1,0.545730032
29,0.0865,https://api.spotify.com/v1/audio-analysis/7KT7VGnPU5QVXN3q1BOeqb,0.629,215131,0.852,7KT7VGnPU5QVXN3q1BOeqb,0.0215,1,0.263,-5.094,1,0.0521,104.997,4,https://api.spotify.com/v1/tracks/7KT7VGnPU5QVXN3q1BOeqb,audio_features,spotify:track:7KT7VGnPU5QVXN3q1BOeqb,0.412,1,-1,0.026308427
30,0.0152,https://api.spotify.com/v1/audio-analysis/3pXvHEyoiKa4O8HrAYtBxn,0.685,202912,0.84,3pXvHEyoiKa4O8HrAYtBxn,7.95E-06,6,0.105,-4.694,0,0.0298,100.012,4,https://api.spotify.com/v1/tracks/3pXvHEyoiKa4O8HrAYtBxn,audio_features,spotify:track:3pXvHEyoiKa4O8HrAYtBxn,0.569,1,-1,0.381602625
31,0.427,https://api.spotify.com/v1/audio-analysis/3R7Y4q7kECcZkT5LCn8QP5,0.705,218095,0.729,3R7Y4q7kECcZkT5LCn8QP5,8.60E-06,8,0.15,-3.925,1,0.0451,126.047,4,https://api.spotify.com/v1/tracks/3R7Y4q7kECcZkT5LCn8QP5,audio_features,spotify:track:3R7Y4q7kECcZkT5LCn8QP5,0.586,1,-1,0.077421244
32,0.0787,https://api.spotify.com/v1/audio-analysis/3dl5CWbfg1MnCovkvdL4HJ,0.593,213649,0.856,3dl5CWbfg1MnCovkvdL4HJ,1.55E-06,6,0.229,-5.144,0,0.115,132.728,4,https://api.spotify.com/v1/tracks/3dl5CWbfg1MnCovkvdL4HJ,audio_features,spotify:track:3dl5CWbfg1MnCovkvdL4HJ,0.222,1,-1,0.355209334
33,0.178,https://api.spotify.com/v1/audio-analysis/0q7oMII7kWTj1ZSX6GT6LU,0.376,242012,0.723,0q7oMII7kWTj1ZSX6GT6LU,0,7,0.0815,-2.951,1,0.046,84.146,4,https://api.spotify.com/v1/tracks/0q7oMII7kWTj1ZSX6GT6LU,audio_features,spotify:track:0q7oMII7kWTj1ZSX6GT6LU,0.177,1,-1,0.001375536
34,0.128,https://api.spotify.com/v1/audio-analysis/3AA8APVwnKttL9EXU92eyK,0.564,245393,0.5,3AA8APVwnKttL9EXU92eyK,0.00278,11,0.128,-10.875,0,0.195,86.796,4,https://api.spotify.com/v1/tracks/3AA8APVwnKttL9EXU92eyK,audio_features,spotify:track:3AA8APVwnKttL9EXU92eyK,0.234,1,-1,0.218082433
35,0.255,https://api.spotify.com/v1/audio-analysis/1PM8OIREXRl5lFb06852rr,0.718,160286,0.681,1PM8OIREXRl5lFb06852rr,1.88E-05,5,0.208,-4.593,0,0.0361,139.99,4,https://api.spotify.com/v1/tracks/1PM8OIREXRl5lFb06852rr,audio_features,spotify:track:1PM8OIREXRl5lFb06852rr,0.365,1,-1,0.01306929
36,0.0563,https://api.spotify.com/v1/audio-analysis/5wZDPLDx54YZCsGas1T1aS,0.739,238067,0.851,5wZDPLDx54YZCsGas1T1aS,1.19E-05,7,0.141,-6.163,1,0.0572,124.977,4,https://api.spotify.com/v1/tracks/5wZDPLDx54YZCsGas1T1aS,audio_features,spotify:track:5wZDPLDx54YZCsGas1T1aS,0.403,1,-1,0.172543481
37,0.149,https://api.spotify.com/v1/audio-analysis/5RYDOuZRPuFz6rD4JW3rwf,0.51,169011,0.679,5RYDOuZRPuFz6rD4JW3rwf,6.46E-05,5,0.116,-3.857,0,0.04,127.979,4,https://api.spotify.com/v1/tracks/5RYDOuZRPuFz6rD4JW3rwf,audio_features,spotify:track:5RYDOuZRPuFz6rD4JW3rwf,0.129,1,-1,0.486356697
38,0.000198,https://api.spotify.com/v1/audio-analysis/25AjaEAxgG2nXYbQf3SnAn,0.503,229189,0.705,25AjaEAxgG2nXYbQf3SnAn,6.52E-06,2,0.148,-4.923,1,0.0423,111.017,4,https://api.spotify.com/v1/tracks/25AjaEAxgG2nXYbQf3SnAn,audio_features,spotify:track:25AjaEAxgG2nXYbQf3SnAn,0.162,1,-1,0.30543456
39,0.219,https://api.spotify.com/v1/audio-analysis/41BmSpGurS32HCl6O2UBKU,0.566,177600,0.701,41BmSpGurS32HCl6O2UBKU,0,8,0.135,-4.716,1,0.0428,100.021,4,https://api.spotify.com/v1/tracks/41BmSpGurS32HCl6O2UBKU,audio_features,spotify:track:41BmSpGurS32HCl6O2UBKU,0.358,1,-1,0.132166771
40,0.0663,https://api.spotify.com/v1/audio-analysis/4pWawf1Rq4qHDv4Ktqjg2D,0.589,240508,0.826,4pWawf1Rq4qHDv4Ktqjg2D,0.000735,0,0.367,-4.577,0,0.0776,117.099,4,https://api.spotify.com/v1/tracks/4pWawf1Rq4qHDv4Ktqjg2D,audio_features,spotify:track:4pWawf1Rq4qHDv4Ktqjg2D,0.219,1,-1,0.432330183
41,0.0827,https://api.spotify.com/v1/audio-analysis/1EDpJKQEGfXcdlRlEeSD5Q,0.771,226725,0.721,1EDpJKQEGfXcdlRlEeSD5Q,9.73E-05,0,0.0674,-5.087,1,0.0351,119.995,4,https://api.spotify.com/v1/tracks/1EDpJKQEGfXcdlRlEeSD5Q,audio_features,spotify:track:1EDpJKQEGfXcdlRlEeSD5Q,0.557,1,-1,0.322382701
42,0.238,https://api.spotify.com/v1/audio-analysis/1IwQYbDyEu6OphzteSo8vi,0.585,194804,0.668,1IwQYbDyEu6OphzteSo8vi,0,7,0.0927,-4.415,1,0.12,127.829,4,https://api.spotify.com/v1/tracks/1IwQYbDyEu6OphzteSo8vi,audio_features,spotify:track:1IwQYbDyEu6OphzteSo8vi,0.263,1,-1,0.225213555
43,0.496,https://api.spotify.com/v1/audio-analysis/4yeWP0EabOteKT2MzPyeJ8,0.654,184355,0.781,4yeWP0EabOteKT2MzPyeJ8,0,1,0.104,-4.628,0,0.0514,152.013,4,https://api.spotify.com/v1/tracks/4yeWP0EabOteKT2MzPyeJ8,audio_features,spotify:track:4yeWP0EabOteKT2MzPyeJ8,0.699,1,-1,0.331280542
44,0.279,https://api.spotify.com/v1/audio-analysis/0g7RJnWuy6sYLLlx6aqVQH,0.486,192000,0.969,0g7RJnWuy6sYLLlx6aqVQH,0,1,0.197,-0.154,0,0.171,170.192,4,https://api.spotify.com/v1/tracks/0g7RJnWuy6sYLLlx6aqVQH,audio_features,spotify:track:0g7RJnWuy6sYLLlx6aqVQH,0.633,1,-1,0.548003089
45,0.0312,https://api.spotify.com/v1/audio-analysis/2ri3zFdvnSJ9ixyy128wMa,0.64,175543,0.947,2ri3zFdvnSJ9ixyy128wMa,0,1,0.117,-1.937,1,0.135,87.499,4,https://api.spotify.com/v1/tracks/2ri3zFdvnSJ9ixyy128wMa,audio_features,spotify:track:2ri3zFdvnSJ9ixyy128wMa,0.701,1,-1,0.454763171
46,0.0567,https://api.spotify.com/v1/audio-analysis/3ECcgZUs29GJfokSdIrhNM,0.42,191634,0.882,3ECcgZUs29GJfokSdIrhNM,0.000412,2,0.072,-3.835,1,0.0547,187.01,4,https://api.spotify.com/v1/tracks/3ECcgZUs29GJfokSdIrhNM,audio_features,spotify:track:3ECcgZUs29GJfokSdIrhNM,0.267,1,-1,0.070668805
47,0.016,https://api.spotify.com/v1/audio-analysis/17tEn2qn35JcwmNfNaJucD,0.597,208257,0.802,17tEn2qn35JcwmNfNaJucD,0,8,0.123,-6.588,0,0.103,94.959,4,https://api.spotify.com/v1/tracks/17tEn2qn35JcwmNfNaJucD,audio_features,spotify:track:17tEn2qn35JcwmNfNaJucD,0.451,1,-1,0.593456846
48,0.000735,https://api.spotify.com/v1/audio-analysis/7gkPG2e1tKqXJ8FPmqt3gB,0.459,215036,0.775,7gkPG2e1tKqXJ8FPmqt3gB,0,0,0.126,-3.38,0,0.0501,139.898,4,https://api.spotify.com/v1/tracks/7gkPG2e1tKqXJ8FPmqt3gB,audio_features,spotify:track:7gkPG2e1tKqXJ8FPmqt3gB,0.166,1,-1,0.175329323
49,0.0168,https://api.spotify.com/v1/audio-analysis/51TcVUJY6FC8rg7yCuBoAo,0.575,222488,0.878,51TcVUJY6FC8rg7yCuBoAo,0.000138,0,0.154,-4.421,0,0.0504,122.106,4,https://api.spotify.com/v1/tracks/51TcVUJY6FC8rg7yCuBoAo,audio_features,spotify:track:51TcVUJY6FC8rg7yCuBoAo,0.346,1,-1,0.162308134
50,0.571,https://api.spotify.com/v1/audio-analysis/1lHfoSaHIh9dLpFAFCppoO,0.761,211012,0.639,1lHfoSaHIh9dLpFAFCppoO,0,7,0.31,-6.754,1,0.0458,100.005,4,https://api.spotify.com/v1/tracks/1lHfoSaHIh9dLpFAFCppoO,audio_features,spotify:track:1lHfoSaHIh9dLpFAFCppoO,0.297,1,-1,0.175596978
51,0.0984,https://api.spotify.com/v1/audio-analysis/0mhJUThlvhByC4mZm59ewi,0.691,213307,0.895,0mhJUThlvhByC4mZm59ewi,0.019,7,0.112,-5.648,0,0.0557,123.955,4,https://api.spotify.com/v1/tracks/0mhJUThlvhByC4mZm59ewi,audio_features,spotify:track:0mhJUThlvhByC4mZm59ewi,0.576,1,-1,0.077930688
52,0.0427,https://api.spotify.com/v1/audio-analysis/4Z1t1aMRif8ES212kTN8H2,0.5,225200,0.677,4Z1t1aMRif8ES212kTN8H2,1.32E-05,9,0.171,-7.237,1,0.0869,163.951,4,https://api.spotify.com/v1/tracks/4Z1t1aMRif8ES212kTN8H2,audio_features,spotify:track:4Z1t1aMRif8ES212kTN8H2,0.208,1,-1,0.398291107
53,0.073,https://api.spotify.com/v1/audio-analysis/4xLDWc1ymSHUhPUIoAcH8P,0.533,258559,0.779,4xLDWc1ymSHUhPUIoAcH8P,1.87E-05,11,0.206,-4.516,0,0.0491,122.06,4,https://api.spotify.com/v1/tracks/4xLDWc1ymSHUhPUIoAcH8P,audio_features,spotify:track:4xLDWc1ymSHUhPUIoAcH8P,0.387,1,-1,0.515074121
54,0.229,https://api.spotify.com/v1/audio-analysis/47165S9Ppynsd9rIzVG4uS,0.596,231383,0.731,47165S9Ppynsd9rIzVG4uS,0,2,0.236,-4.705,1,0.042,104.921,4,https://api.spotify.com/v1/tracks/47165S9Ppynsd9rIzVG4uS,audio_features,spotify:track:47165S9Ppynsd9rIzVG4uS,0.369,1,-1,0.609339127
55,0.0132,https://api.spotify.com/v1/audio-analysis/4iZ3YEN89TU8Uwan4NwkB8,0.578,271147,0.919,4iZ3YEN89TU8Uwan4NwkB8,0.000321,11,0.185,-4.091,1,0.0609,118.085,4,https://api.spotify.com/v1/tracks/4iZ3YEN89TU8Uwan4NwkB8,audio_features,spotify:track:4iZ3YEN89TU8Uwan4NwkB8,0.256,1,-1,0.370526839
56,0.0079,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,0.653,234286,0.91,57p8CBvPOxrvyCbn6ttl5r,0,10,0.318,-3.36,1,0.0566,126.047,4,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,audio_features,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0861,1,-1,0.122570814
57,0.117,https://api.spotify.com/v1/audio-analysis/6ZpR2XFuQJSHAQwg9495KZ,0.502,242069,0.777,6ZpR2XFuQJSHAQwg9495KZ,2.91E-06,1,0.0957,-4.627,1,0.0934,174.153,4,https://api.spotify.com/v1/tracks/6ZpR2XFuQJSHAQwg9495KZ,audio_features,spotify:track:6ZpR2XFuQJSHAQwg9495KZ,0.348,1,-1,0.671067459
58,0.134,https://api.spotify.com/v1/audio-analysis/3UgSQu6WwrXfKKDq019IHE,0.485,237000,0.928,3UgSQu6WwrXfKKDq019IHE,2.92E-05,10,0.217,-3.451,0,0.445,160.165,4,https://api.spotify.com/v1/tracks/3UgSQu6WwrXfKKDq019IHE,audio_features,spotify:track:3UgSQu6WwrXfKKDq019IHE,0.362,1,-1,0.17690364
59,0.401,https://api.spotify.com/v1/audio-analysis/5q5gzmbBS5yQzos2BvVr1t,0.763,197495,0.671,5q5gzmbBS5yQzos2BvVr1t,1.16E-05,1,0.375,-4.029,0,0.1,120.06,4,https://api.spotify.com/v1/tracks/5q5gzmbBS5yQzos2BvVr1t,audio_features,spotify:track:5q5gzmbBS5yQzos2BvVr1t,0.608,1,-1,0.048931267
60,0.222,https://api.spotify.com/v1/audio-analysis/0Zx8khUcEfCFK2AEoIhC92,0.657,214693,0.703,0Zx8khUcEfCFK2AEoIhC92,0,1,0.256,-3.402,1,0.0753,122.381,4,https://api.spotify.com/v1/tracks/0Zx8khUcEfCFK2AEoIhC92,audio_features,spotify:track:0Zx8khUcEfCFK2AEoIhC92,0.344,1,-1,0.332010644
61,0.33,https://api.spotify.com/v1/audio-analysis/3tJ4y2Zqx6gM9xOAuFfsSF,0.667,199179,0.709,3tJ4y2Zqx6gM9xOAuFfsSF,3.74E-06,9,0.077,-7.018,0,0.105,101.975,4,https://api.spotify.com/v1/tracks/3tJ4y2Zqx6gM9xOAuFfsSF,audio_features,spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,0.238,1,-1,0.212911054
62,0.0282,https://api.spotify.com/v1/audio-analysis/5KPArsBnMuVN4DMJ3EsCOe,0.789,223777,0.74,5KPArsBnMuVN4DMJ3EsCOe,0.000731,7,0.156,-6.459,1,0.0663,110.052,4,https://api.spotify.com/v1/tracks/5KPArsBnMuVN4DMJ3EsCOe,audio_features,spotify:track:5KPArsBnMuVN4DMJ3EsCOe,0.323,1,-1,0.594029153
63,0.133,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,0.694,201122,0.712,1rIKgCH4H52lrvDcz50hS8,0,7,0.211,-3.923,0,0.046,98.022,4,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,audio_features,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.794,1,-1,0.213406688
64,0.00312,https://api.spotify.com/v1/audio-analysis/6hmhG1b4LEyNuashVvuIAo,0.583,213428,0.732,6hmhG1b4LEyNuashVvuIAo,9.86E-06,11,0.269,-5.728,0,0.0457,145.992,4,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo,audio_features,spotify:track:6hmhG1b4LEyNuashVvuIAo,0.292,1,-1,0.31605351
65,0.00778,https://api.spotify.com/v1/audio-analysis/0ADG9OgdVTL7fgREP75BrZ,0.576,224031,0.782,0ADG9OgdVTL7fgREP75BrZ,0,6,0.285,-4.825,0,0.0296,141.153,4,https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ,audio_features,spotify:track:0ADG9OgdVTL7fgREP75BrZ,0.353,1,-1,0.21933942
66,0.152,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,0.677,236853,0.497,0Zbbxnx4SGGHoIow4PpISP,0,5,0.0911,-5.763,1,0.0809,99.137,4,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,audio_features,spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.419,1,-1,0.690482703
67,0.0214,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,0.654,193788,0.711,2DGa7iaidT5s0qnINlwMjJ,0.00191,1,0.0903,-7.438,0,0.0383,127.957,4,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,audio_features,spotify:track:2DGa7iaidT5s0qnINlwMjJ,0.198,1,-1,0.594796865
68,0.0509,https://api.spotify.com/v1/audio-analysis/5Xt5iEbljmwJW51LMTQ6Nx,0.595,233902,0.797,5Xt5iEbljmwJW51LMTQ6Nx,4.92E-06,8,0.104,-2.565,1,0.0466,122.801,4,https://api.spotify.com/v1/tracks/5Xt5iEbljmwJW51LMTQ6Nx,audio_features,spotify:track:5Xt5iEbljmwJW51LMTQ6Nx,0.221,1,-1,0.684568255
69,0.0192,https://api.spotify.com/v1/audio-analysis/2sySAfWy1kKsAS1KQLfBTf,0.506,217499,0.804,2sySAfWy1kKsAS1KQLfBTf,0,7,0.122,-4.815,1,0.125,106.949,4,https://api.spotify.com/v1/tracks/2sySAfWy1kKsAS1KQLfBTf,audio_features,spotify:track:2sySAfWy1kKsAS1KQLfBTf,0.844,1,-1,0.113492045
